,allergies,anxiety,bloating,brain_fog,breast_pain,breast_swelling,brittle_nails,chills,constipation,cramps,depression,diarrhea,dizzy,dry_eyes,dry_skin,facial_hair,fatigue,hair_loss,headaches,heartburn,incontinence,insomnia,irregular_beat,itchy_skin,joint_pain,memory_lapse,mood_swings,muscle_tension,nausea,nipple_discharge,odor,ovulation,ovulation_pain,painful_intercourse,ringing_ears,sex_drive,spotting,tingling_extremeties,uti,vaginal_dryness,vertigo,vomiting,yeast_infection
memory_lapse,0.023424647213444984,0.30188371033442696,0.13672161586081022,0.5021175222146086,0.009851110811113836,-0.007492880926441776,0.26368867895758435,0.027869963885286765,0.009669088305938552,-0.07376471919029381,0.22686902227656858,-0.006249999866435578,0.038100377879167195,0.037121633402457235,0.042618425670826035,0.10563741401751872,0.21936201394893837,0.05697891874261344,-0.005521351487718965,0.035015471093585576,0.03538462729023631,0.19601182450307994,0.015302923735625926,0.10261260643759514,0.1393483390348879,1.0000000000000009,0.15740887018259417,0.04904611899569529,0.02181074014129836,-0.018859118077269164,0.1123070985462159,-0.010936971216116767,-0.02840115781300707,-0.006686731937547675,0.3733305278398393,0.014332704048087723,-0.04491847672788671,0.08463803387747693,-0.008298641576075119,0.01806877131643439,0.0456769840640478,-0.013552635043368778,-0.002779435921545964
mood_swings,0.024396869668823033,0.4190046183684502,0.069059951976306,0.21510135211134734,0.13373883831198305,0.06540091712997154,0.2178746162319838,0.046823265551762625,0.0028045733924226017,0.10893248741896129,0.3271266626565389,0.054756824810710085,0.013186783244386342,0.016822520175149746,0.08218362072247434,0.11126052172346612,0.2567553799482999,0.042235273519403156,0.05690272467392002,0.021937029135373765,0.017908630114363725,0.2805365548409277,0.07245109606825675,0.24623536374989027,0.10912936075679405,0.15740887018259417,0.9999999999999983,0.0945332271196501,0.06179894136837016,0.012400454948340986,0.053085421384800026,0.12487125233679897,0.06866092521217541,0.009722320354638787,0.03544361202166775,0.11287055498389072,0.014765369140009137,0.07375025200847657,0.004524805362060667,0.026893063317917618,0.019426177723446188,0.4078079041934737,0.11540015708288227
muscle_tension,0.06309992889417722,0.17826174151232788,0.18792237151890417,0.17376783525144623,0.08499212561124785,0.060651222744990824,0.06394010942410172,0.08986438185763244,0.06073613281236138,0.13370687961916963,0.09775182824121532,0.06985955075543218,0.27077734989667845,0.126170878067388,0.2951604039829055,0.1171317853720804,0.26534367908984435,0.05502209053420957,0.3580352568478894,0.25037602354013666,0.02874560275530637,0.07763919047852337,0.02171953009868019,0.028153466600013315,0.29404705044663265,0.04904611899569529,0.0945332271196501,0.9999999999999993,0.131423094759435,-0.019208391693040394,0.0657277381175158,-0.0009053483712610369,0.06197042233615911,0.027509737324485986,0.1078694425890327,0.036429728192581674,0.15060149383861035,0.26273935076123506,-0.009240951137571632,0.033972142024513256,0.07469800518889444,0.014382370427030751,-0.008725975154624973
nausea,-0.015224486986146783,0.1705296426094022,0.1266953064359188,0.03760026063058512,0.05181211297787278,0.019981983833782215,-0.009399862571493322,0.08368306660722111,0.042310704609198835,0.11833814574531903,0.04201220781831761,0.22683122568809824,0.3202882485560562,0.036622311848101045,0.027248319445671385,-0.01529249521739516,0.10387076781096857,0.07044100631142389,0.22036619559197795,0.1756553263208545,-0.00043990566347514124,0.14078690736436592,0.08387511118226393,0.07906380291330109,0.1283799364829742,0.02181074014129836,0.06179894136837016,0.131423094759435,1.0000000000000002,-0.021103068277732374,0.046905405621518646,0.011344876527146289,0.020277856757145923,-0.0206774403293909,0.01729252810147406,0.04007153499944805,0.023098717064929983,0.10896942960742127,-0.01286613510483125,0.034388043719163645,0.10195222238113086,0.05596251671235617,0.07653085753427305
nipple_discharge,0.06811840435545931,-0.02258621144292978,0.007952736605908395,0.010293326173856523,0.0034255598119141335,0.0046145832224056245,0.029746113196253896,-0.0046248119894438606,-0.0004890600389818583,0.004475282556403381,-0.0035370413105386407,0.04879375463985159,0.008682172755452248,0.0033222778494903,0.007476512145387484,0.012277197837532228,-0.04963244364354583,-0.01572150464344252,-0.03197960660434131,-0.014361652793034125,0.022620906148042384,-0.013914271880062178,-0.008101230631549184,0.019406020567311194,0.04020525405454005,-0.018859118077269164,0.012400454948340986,-0.019208391693040394,-0.021103068277732374,1.0000000000000007,-0.02161015667352368,0.06144920618436419,0.013462270604963668,-0.017628345235522286,0.0010605745776258492,-0.021433191737219977,-0.024174056553770983,-0.02087871471040965,0.0063583185081519744,0.0014326073573542998,0.056300936060854505,-0.008937277555204999,0.09051178165230572
odor,0.043572674679490775,0.12194224835124629,0.09303012185059191,0.12427385456136267,0.00976008439784508,0.07175004309372367,0.09157457800055298,0.018899548806157237,0.03964149437543366,0.028013166768440508,0.06798562747825403,0.05395559501651627,0.08609144354923147,0.08016529750227223,0.057174532994905894,0.11240710264648983,0.173492206007543,0.046665450083223876,0.01819419943977286,-0.004384338861045384,0.21350766154420883,0.042993895950752675,0.003442323835493155,0.13031291029702952,0.111155976492411,0.1123070985462159,0.053085421384800026,0.0657277381175158,0.046905405621518646,-0.02161015667352368,1.0,-0.0008318164130510594,0.058990678879301775,-0.02726788648663305,0.17502733879850776,0.015314895002154182,0.019374255222493364,0.014793885984722957,0.01963705149101432,0.06544643317862814,0.0670042563040194,-0.01548775519368934,0.08392047508274984
ovulation,-0.017264922626443496,0.04421208406663107,0.1043826128109999,-0.003597694010158752,0.04498999434476387,0.0168851911581662,-0.0023180981123814936,-0.02434237490027012,-0.0005044908136574913,0.11149319879094312,-0.014714058573761435,0.13827783004775268,0.053255013252221796,-0.010402954209796355,0.07111778038919626,-0.014388583575097097,0.016784471092132713,-0.025546021894543837,-0.0015271297850778488,0.06302015694925037,0.009474036636388874,0.02651876948466442,0.14559130304307374,0.13927599380593364,-0.015677856980320884,-0.010936971216116767,0.12487125233679897,-0.0009053483712610369,0.011344876527146289,0.06144920618436419,-0.0008318164130510594,1.0000000000000002,0.31363064587978107,-0.02549904681362521,0.011792098420842214,0.28712253949498023,0.013291200983342353,-0.018626929047422358,0.4253697929564285,-0.007631138291520857,-0.011573339922535168,0.025054661606919847,0.14629137046081372
ovulation_pain,-0.020046812972083394,-0.008351150913529528,0.10688513214292125,-0.058809725614355,0.026048636323436337,0.1566289260956907,-0.017154469922891238,0.01193002154138827,0.4071053994589745,0.1898585346088639,-0.03379274304287733,0.03789695521596181,0.048798399394595064,-0.002490420195406556,0.006969742301128686,-0.003054570460974358,-0.003616611449687531,-0.030955263637605986,0.027817603686940248,0.04558888488144209,-0.008798772291642686,-0.015143785900297507,0.21384557664568274,0.01290059165738346,-0.012332095737954785,-0.02840115781300707,0.06866092521217541,0.06197042233615911,0.020277856757145923,0.013462270604963668,0.058990678879301775,0.31363064587978107,1.0000000000000013,-0.019454664849826546,-0.007614214185533391,-0.0043392264242930875,0.09318698383492711,0.0027789077610400207,0.04633367781380031,0.05392682789206968,0.0377806322966769,0.008079538985673825,0.2509887335270522
painful_intercourse,-0.012189620461994606,-0.036839792907700196,0.00302332685889312,0.014866865921115214,0.039461785940627,0.00984352552741621,0.03184395580520036,0.04086736369945305,-0.0023176024309229785,0.02190406761696088,0.024620494503584466,-0.01167401191948783,-0.019492245234599238,0.02327412063687792,0.006849751683729781,0.13359482379878154,0.03164011326973058,-0.0087694598911385,0.08064540456358205,0.010560382964233941,0.041051589688315265,-0.019631754066665702,0.011057159007726252,0.0724229881024768,0.04366358303690762,-0.006686731937547675,0.009722320354638787,0.027509737324485986,-0.0206774403293909,-0.017628345235522286,-0.02726788648663305,-0.02549904681362521,-0.019454664849826546,1.0000000000000013,0.007329840802144333,0.09231834098410101,-0.0027353491035224135,0.04525949445895717,-0.008381279647291873,0.15825224390693715,-0.02019107256498301,-0.012190966463633556,-0.013250401640608075
ringing_ears,0.06790512842458925,0.12935734289196793,0.14672034366873826,0.3457518150390549,0.08928987158221915,0.07042224078220997,0.006496238951398464,0.08714797850674888,0.05575846014712815,0.014307174040432549,0.05471271256410975,0.03795120388153504,0.15617248206268777,0.10868960782226912,0.04877554701352379,0.056985332184960075,0.20123724014753502,0.05801319788216783,0.04434131627115343,0.018204696859514872,0.11499619814353394,0.0009779370272371287,0.03664249038099505,0.06124963053725041,0.051629308106106386,0.3733305278398393,0.03544361202166775,0.1078694425890327,0.01729252810147406,0.0010605745776258492,0.17502733879850776,0.011792098420842214,-0.007614214185533391,0.007329840802144333,0.9999999999999981,0.023529286380030816,0.007093806086785375,0.04037919608503666,0.005034622262467529,0.041072813154246095,0.03654816040794182,-0.012676207793876577,0.0011360792237312225
sex_drive,0.012323441349329915,0.0178108664481845,0.04155198459242018,0.040024091992443354,-0.02558147556026658,-0.021976200934113954,0.016125994949785276,0.06363118014283241,0.014878773547783762,0.011037281995120246,0.03123343044572131,0.019759405274164168,-0.016220547244467066,-0.006914829072549605,0.03867108581417024,0.14180849552565827,0.02765840245965349,0.04116860000930758,0.011700855909821877,-0.007591639758234674,0.07650261831018042,0.003919679521132056,-0.02196133990980934,0.10749531511996592,0.017869545109166208,0.014332704048087723,0.11287055498389072,0.036429728192581674,0.04007153499944805,-0.021433191737219977,0.015314895002154182,0.28712253949498023,-0.0043392264242930875,0.09231834098410101,0.023529286380030816,0.999999999999998,-0.015132371486230856,-0.0069765107108300415,0.0015836983631955012,0.08108566716917676,-0.03204608549603095,0.020576198467315437,-0.009909520844687368
spotting,0.0009311497333601447,-0.03722834940435934,0.07280133247192964,-0.016052736765826428,0.14801757064334212,0.05081350257207893,-0.027087329571949852,0.013102304328922587,0.13192893450047233,0.2771141994278659,-0.060176034788142437,0.040173409031075205,0.1219069859899399,0.19998726986417073,0.05468166425287352,-0.021042349486593698,0.14160655138649209,-0.058252891613017235,0.16651708878008797,0.041884771287265525,-0.02225480187989732,0.04773260623809298,0.06453258398950511,-0.03998249872081411,0.07217672944176304,-0.04491847672788671,0.014765369140009137,0.15060149383861035,0.023098717064929983,-0.024174056553770983,0.019374255222493364,0.013291200983342353,0.09318698383492711,-0.0027353491035224135,0.007093806086785375,-0.015132371486230856,0.999999999999998,-0.02636888849097881,-0.011595356020356301,0.021612175430135334,-0.006237974317697875,0.001003774515893189,0.0049356506588832776
tingling_extremeties,0.08809755575614757,0.14423379586462523,-0.025897097485788813,0.20874291939631667,0.09329637002566293,-0.010759059392494526,0.1726730416729445,0.17600678046243648,0.026436228148630486,-0.007882289880195344,0.18492270949688297,0.19485116256658466,0.09044169493836102,0.07731381332853211,0.1300317318265598,0.04459882196017889,0.09672411857378535,0.007906607503339184,0.12524884939068684,0.05119644852456332,0.12192162959230321,0.08867955182979098,0.04559994730345372,0.21883302416164577,0.2509606993524816,0.08463803387747693,0.07375025200847657,0.26273935076123506,0.10896942960742127,-0.02087871471040965,0.014793885984722957,-0.018626929047422358,0.0027789077610400207,0.04525949445895717,0.04037919608503666,-0.0069765107108300415,-0.02636888849097881,0.9999999999999981,-0.015796952851228972,0.021799081672248463,0.05467841033319621,-0.0001694813692661749,0.010376013582678383
uti,-0.019272784498314845,-0.011314197072623749,0.11539701262584114,0.005233699718464072,0.03402683712491608,0.039706566282209574,-0.007657884432556027,-0.011681432870109639,-0.007062603853642285,-0.016822828126411195,-0.014067060718854635,0.06275664228173933,0.10977036141304682,-0.002519627579140665,-0.0017218085680461841,0.008442260632602061,0.0017616516888827815,0.0024839518856949083,-0.019382273235959018,0.1319951447066035,0.024235754576219713,-0.012613763695221585,0.041329640289706315,-0.003423708902971453,0.012439698801969193,-0.008298641576075119,0.004524805362060667,-0.009240951137571632,-0.01286613510483125,0.0063583185081519744,0.01963705149101432,0.4253697929564285,0.04633367781380031,-0.008381279647291873,0.005034622262467529,0.0015836983631955012,-0.011595356020356301,-0.015796952851228972,0.999999999999999,0.06287815126560539,-0.011975946274612233,-0.0031487317253258845,0.10744535024358862
vaginal_dryness,0.03429551828638759,0.05054742439447448,0.0500145266172891,0.047128970025438296,-0.016520572214015358,0.153022100115906,0.06953413487339667,0.059121650005857715,0.06845914396346402,0.0014360849352867324,0.04033585765332248,0.06513665269193174,0.053828676759933046,0.132546335768839,0.019806916520757945,0.030229588358262737,0.04724910373925456,0.03289893301882347,0.023674215263787067,0.10484441610824978,0.05931172711058601,0.048775654094661273,0.030875957975533063,0.0859063017977901,0.02729326586030039,0.01806877131643439,0.026893063317917618,0.033972142024513256,0.034388043719163645,0.0014326073573542998,0.06544643317862814,-0.007631138291520857,0.05392682789206968,0.15825224390693715,0.041072813154246095,0.08108566716917676,0.021612175430135334,0.021799081672248463,0.06287815126560539,1.0000000000000007,0.042218925867255105,0.0038436707215870483,0.26543584511009516
vertigo,-0.014875336156019343,0.028289144726894082,0.00486368565073602,0.09352098381523347,0.002795954939649345,-0.001271296113847273,0.015097644318604653,0.02148392510859848,0.04009268059141306,-0.009553398980107122,0.037642227375660205,0.014902007827521949,0.22364532931167436,0.015848608251559246,-0.0069255195343908785,0.001962762103774693,0.011234812586550935,-0.013385013028438603,0.05683569171870187,0.05837822232020626,-0.003861599868168561,0.017583914249524733,0.06127260896476043,-0.009789852878144989,0.04337477506326725,0.0456769840640478,0.019426177723446188,0.07469800518889444,0.10195222238113086,0.056300936060854505,0.0670042563040194,-0.011573339922535168,0.0377806322966769,-0.02019107256498301,0.03654816040794182,-0.03204608549603095,-0.006237974317697875,0.05467841033319621,-0.011975946274612233,0.042218925867255105,1.000000000000001,-0.003978318830959613,0.07294689436117731
vomiting,-0.01055340673138927,-0.014785722788007296,-0.015220323364372465,-0.007300352241270321,0.017761694985749508,0.0029295256127902444,-0.017546942627585917,0.013439869239871676,-0.014132305067659017,0.004706218017451291,0.1364212785707304,0.03226431583312048,0.01902253718501489,-0.023271627846672412,0.0032820584049663565,-0.02682409916703653,0.14340562865777387,-0.013988069155905372,0.04368747884652026,0.016438572929667113,-0.00041836810980276504,0.006241096772673156,0.0032282900118436523,0.09825830332448975,-0.011496408607168418,-0.013552635043368778,0.4078079041934737,0.014382370427030751,0.05596251671235617,-0.008937277555204999,-0.01548775519368934,0.025054661606919847,0.008079538985673825,-0.012190966463633556,-0.012676207793876577,0.020576198467315437,0.001003774515893189,-0.0001694813692661749,-0.0031487317253258845,0.0038436707215870483,-0.003978318830959613,1.0000000000000007,-0.011338505607534691
yeast_infection,-0.016520848727602924,0.023599302145822457,0.03376751012582002,-0.011745593270064358,0.02711277040571764,0.13927629927027632,0.02734339013772729,-0.005331891521187392,0.042900523168993336,0.10756992308678409,-0.020040870201387624,0.08468426082807887,-0.0031575106388751313,0.027212597176418264,0.0045483682074961874,0.04220594930582351,0.037301330512797305,0.04193767310139249,0.02462683570452689,0.019672758086416664,0.03087637630546952,-0.004633312008884505,0.08098776059570863,0.026691344695870686,-0.008651497684409898,-0.002779435921545964,0.11540015708288227,-0.008725975154624973,0.07653085753427305,0.09051178165230572,0.08392047508274984,0.14629137046081372,0.2509887335270522,-0.013250401640608075,0.0011360792237312225,-0.009909520844687368,0.0049356506588832776,0.010376013582678383,0.10744535024358862,0.26543584511009516,0.07294689436117731,-0.011338505607534691,0.9999999999999993
