"dry_eyes","spotting","brain_fog","nausea","fatigue","dry_skin","vertigo","memory_lapse","bloating","chills","breast_pain","anxiety","depression","insomnia","breast_swelling","headaches","muscle_tension","night_sweats","brittle_nails","tingling_extremeties","ringing_ears","diarrhea","joint_pain","irregular_beat","hot_flashes","incontinence","mood_swings","sex_drive","heartburn","constipation","facial_hair","cramps","dizzy","allergies","hair_loss","vaginal_dryness","itchy_skin","ovulation_pain","ovulation","odor","uti","nipple_discharge","yeast_infection","painful_intercourse","vomiting"
0.159947833450129,0,0,0,0,0.19422484196862,0,0,0.163731990796262,0,0,0,0,0,0,0,0.166623704331277,0,0,0,0.110934617169228,0,0.117201329232269,0,0,0,0,0,0.161819109449146,0,0,0,0.226624200602967,0,0,0,0.13487988385881,0,0,0,0,0,0,0,0
0,0,0,0,0,0.347821318756183,0,0.146621134080494,0,0,0,0,0,0,0,0,0,0,0.483862299305668,0,0,0,0.176306012654723,0,0,0,0,0.194835994172373,0,0,0.285164306428256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.327610117997695,0,0,0,0,0.20061839300461,0,0.0878245211993184,0,0,0,0,0,0.19056385567883,0,0,0,0,0,0,0,0,0,0.242273552432469,0,0,0,0.687954114527911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22960180921036,0
0,0,0.191652663586178,0,0,0.899760552162945,0.0184536753855636,0.161576003807351,0,0.17291291114517,0.192263310808274,0,0,0,0,0,0.0320273783452487,0,0,0.297326423368388,0,0,0,0,0,0,0,0.259218873945901,0.145137440708058,0,0.0829732354898234,0,0,0.13487988385881,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480522894527035,0,0,0,0,0,0,1.52284389284511,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52284389284511,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724217628111429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79137448447869,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79137448447869,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22960180921036,0,0,0,0,0,0,0,0,0
0,0,0,0.916049467769212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
