,allergies,anxiety,bloating,brain_fog,breast_pain,breast_swelling,brittle_nails,chills,constipation,cramps,depression,diarrhea,dizzy,dry_eyes,dry_skin,facial_hair,fatigue,hair_loss,headaches,heartburn,incontinence,insomnia,irregular_beat,itchy_skin,joint_pain,memory_lapse,mood_swings,muscle_tension,nausea,nipple_discharge,odor,ovulation,ovulation_pain,painful_intercourse,ringing_ears,sex_drive,spotting,tingling_extremeties,uti,vaginal_dryness,vertigo,vomiting,yeast_infection
depression,0.17502468760443476,0.28699931994909467,0.010529823001277675,0.25389544771513906,0.057191330867499716,0.07692675625941736,0.045574557385569106,0.062420459019726066,0.15190930520058962,0.12049756440753191,1.0000000000000007,0.06560799301459636,0.18577196142879873,0.055977780743887644,0.07157137823959121,0.027332125526233875,0.2748357516025155,0.06654446652744478,0.05092393276298392,0.31935711769116776,0.15883350507422683,0.23396597692304888,0.09482551296300859,0.1047616008211007,0.15052537605484265,0.026637868227371655,0.08444681683219542,0.19503080663046646,0.13991912078354166,-0.003018609034748395,0.07157812237049002,-0.005197025258569575,0.026118621382230634,0.23506814384134744,0.15252480160028314,0.22056349680502016,0.01469173823336759,0.03462049498628716,0.2132137516288387,0.23203968779169815,0.18956697192414398,-0.01878749916333391,0.1710055710917307
diarrhea,-0.004792745039328458,0.11385741853466685,0.0959840371440285,-0.01286094470003546,0.004865394584170563,-0.0013189378380935822,0.8637328408638416,-0.009587610122163286,-0.002512648960683519,0.21146718982847204,0.06560799301459636,0.9999999999999999,-0.01099127913193241,0.7512573303407091,0.968431163041885,-0.018050736075482045,0.001010676622649928,-0.0014917640099788856,0.01068382771422952,0.008209967076178838,0.03263044283866987,0.019537614581806483,-0.0075124468110642495,-0.009240892658228504,-0.016105310067926468,-0.014999191462422505,0.010306820604890717,0.0033663745809208606,0.00651551749022997,0.005437046896333135,-0.01007173919264936,0.01994959188042173,-0.007523166352366887,0.010910147498949694,-0.004423640793040749,0.003655718422027333,0.048071496836983835,-0.012079193068639261,0.012147407494488248,0.008431143592449678,0.08775575502299467,0.003165974590108179,0.0835088763860811
dizzy,0.12768376076324722,0.145027080486302,0.013701244862194378,0.23695912319838958,0.025101658259147397,0.004245371138800486,-0.025599130296381136,0.04142514895151734,0.05043251717914337,0.054043728477332686,0.18577196142879873,-0.01099127913193241,1.0000000000000002,0.019156508231385677,-0.021230531034679524,-0.0015127694059164523,0.1290445871928124,-0.019213812493876627,0.19333316518608828,0.16489742695697293,0.026142177079935283,0.12758675162699623,-0.0024612350085459114,0.020845387710140908,0.10812212434299406,0.06911278326308652,-0.008492943178054055,0.20746244792971796,0.20069270035071451,0.032796930350971996,0.09388625496268424,0.0014301701753024383,-0.006174055335690259,-0.018276862714626738,0.224185276175084,-0.029568202044317107,0.20820184921307394,0.13216933413398577,-0.027149928117115522,0.0077481690649929364,0.2799373438869655,0.03440601588685926,-0.030797953886739646
dry_eyes,0.046355849131413204,0.08718022036618446,0.6700362576083375,0.035510543671152875,-0.00034869142421073597,-0.009975824730893808,0.9700501217194286,0.002083758540473745,0.009431847111733045,0.16086922025754433,0.055977780743887644,0.7512573303407091,0.019156508231385677,1.0000000000000004,0.7370289362583954,-0.013123243289241538,0.01362624949893023,0.6033298709906767,0.01859273715269581,0.04402367532361487,0.05059385681721013,0.018949290744377203,0.011420147117823453,-0.007451284986694007,0.019312247605921668,0.0024373424034610765,0.09467058101296051,0.014206966140889865,0.001026201500579763,-0.008442084661508194,0.001397060381496106,-0.0075021332301967265,-0.017974763258724026,0.04504455851965318,0.03599419402844362,0.0314644605620218,0.04522844805296078,-0.0005415536314969526,0.035180724651299816,0.19191872252594386,0.06548659176528765,-0.008619915519856294,0.08653637379465415
dry_skin,0.017070605277840448,0.16294687377928646,0.09317708749538488,-0.016729887551007114,0.017320435118930964,-0.015787641620350974,0.8504292168525075,3.00600890306741e-05,-0.0015003433702886076,0.22812424231381526,0.07157137823959121,0.968431163041885,-0.021230531034679524,0.7370289362583954,0.9999999999999999,0.013135105113529099,-0.00016955329234943323,0.001151678510080268,0.006783951628638359,0.004857072479073813,0.05328915812538507,0.051354548042716275,-0.0020168926121133792,0.036531524921184735,0.006361555710562846,-0.0053514925056676885,0.02413615518445435,0.06468098946669272,-0.004346299110209127,-0.006096923987620933,-0.0013507921015387884,0.018540083173100828,-0.013704637326809396,0.020227137923049806,0.002447591232835425,0.0133962694272144,0.0840150312284293,-0.008005707463300944,0.015515477903576038,0.01655848648520365,0.0867363405271476,-0.0080767680170285,0.0814107706083433
facial_hair,0.04013784320880475,-0.019484678750413157,0.004996888416820608,0.07625801513218183,0.061282500525586224,0.005384723335849628,-0.0055786466768487485,0.10313573915775442,0.0010160174447502693,0.006787236286512924,0.027332125526233875,-0.018050736075482045,-0.0015127694059164523,-0.013123243289241538,0.013135105113529099,0.9999999999999997,0.06873670898439932,-0.009986746057186715,0.07382751500511227,0.02603438755962688,-0.0002560630460225301,-0.042996548412407576,-0.027575681169889003,0.09225717760234067,0.1062282545693557,0.0499496757680189,0.06554700421202249,0.19378849487840416,-0.01938963896884041,-0.015946360943418343,0.12221929372127421,-0.028196700467149796,0.038447757117903596,0.01740313456659015,-0.015307151970354167,0.023447303518139746,0.08999777695043958,0.07279086355215156,0.003199832690129254,-0.01624054287245679,0.048862102711108815,-0.030461296289067318,0.034436386084299296
fatigue,0.5156724180985364,0.16610654416778242,0.11994156887897077,0.3444343600265467,0.18147687692250714,0.05280498304820851,-0.004490966634858478,0.11451979683139839,0.2862317450383165,0.2308322523938926,0.2748357516025155,0.001010676622649928,0.1290445871928124,0.01362624949893023,-0.00016955329234943323,0.06873670898439932,1.0,0.20987653544460452,0.2586301565848572,0.5472070873031933,0.4911639371865454,0.43866752673493353,0.22872660799676411,0.1723773481006038,0.38975535160867586,0.12584447533462387,0.0991689830123327,0.42939031516955856,0.20945992721033213,-0.03070860758972581,0.10456758594617072,0.011978592570395326,0.04803932430420895,0.6229807146992228,0.31222159343020994,0.587973081094901,0.15858993546215336,-0.029539772330142287,0.554984711707936,0.5976368833904844,0.14419998817600327,-0.02769105621173306,0.45575497754521027
hair_loss,0.24823125961837456,-0.008385703312208012,0.8593098721594943,0.04521751138055322,0.004929435002380756,-0.0017395223132818678,0.4589757290672788,0.06602447499251683,0.12748480852485042,-0.006420934533483396,0.06654446652744478,-0.0014917640099788856,-0.019213812493876627,0.6033298709906767,0.001151678510080268,-0.009986746057186715,0.20987653544460452,1.0000000000000007,-0.006867541176395013,0.27024971317965524,0.28026563180473435,0.08440243608207086,0.1298530525349635,0.04847423462566353,0.18359478021985623,0.029010187065856702,0.1019012286335695,0.14190183593267,0.025049281657111643,-0.009070024307140512,-0.014620710929974901,-0.016135136079041476,0.013037794647632795,0.35765198891314703,0.07965853590683387,0.3321340931524327,-0.028458527704701683,-0.019822562727977312,0.3125161317447335,0.5590379831952308,0.050847568841959005,-0.005334742126467184,0.26187891260084617
headaches,0.10132568354102797,0.21770358867707412,0.20764021831265506,0.09791186616845149,0.14623567422272868,0.015216513897078643,-0.0030357227161423826,0.07665002096096725,0.016843179399151486,0.3776063588103322,0.05092393276298392,0.01068382771422952,0.19333316518608828,0.01859273715269581,0.006783951628638359,0.07382751500511227,0.2586301565848572,-0.006867541176395013,1.000000000000001,0.11004736831282835,0.012706168335642977,0.07728593178701977,0.054311445858038175,0.04051502732526087,0.04849276079313122,-0.033106368731772286,0.0999083239410758,0.2949582820801302,0.26098961501997764,-0.02544275351537548,0.020674572806067087,0.041209294105115916,0.023468826816615305,0.025978272518944467,0.08256998333691722,0.01592404001912726,0.26376097430826934,-0.017458542093037044,-0.005134573920196519,0.01151484225866691,0.10248370012419727,0.0009856664551187435,0.018802053065941175
heartburn,0.5929446273682802,0.10580387389029007,0.028056884093052563,0.10082363219861004,-0.004777391487491113,-0.00993584933901401,0.01776632757665192,0.21574454342936147,0.34980890735608033,0.03947389820214803,0.31935711769116776,0.008209967076178838,0.16489742695697293,0.04402367532361487,0.004857072479073813,0.02603438755962688,0.5472070873031933,0.27024971317965524,0.11004736831282835,1.0000000000000004,0.5981023923782113,0.2843462651668098,0.334499966217097,0.12559908905628825,0.4483004119755705,0.05170502242872649,0.035212837499732655,0.44350904771473776,0.18651706059124987,-0.022752668845099914,0.0011173445626362418,0.00577541961595451,0.06683274488133067,0.7723738477974799,0.18861627941212675,0.72144987476414,0.06578048266556331,0.010419527697276762,0.6755351325096967,0.766191395146095,0.2122441816831761,-0.01812273044187725,0.5697753603713552
